variety_name,w+1_final_accuracy,w+2_final_accuracy,w+3_final_accuracy,w+4_final_accuracy,w+1_final_wape,w+2_final_wape,w+3_final_wape,w+4_final_wape
Ariya,1.190782785496442,0.8309047780413419,1.5271094544222297,1.3212470349034227,0.1907827854964419,0.1690952219586581,0.5271094544222298,0.32124703490342255
Asteae,0.9110473457675753,0.6482728175698047,0.6451826509215318,0.7967111797814811,0.08895265423242468,0.35172718243019535,0.3548173490784682,0.20328882021851893
Athena,1.444026969993309,0.8471099902208039,0.8011220340727778,1.0411498275773328,0.444026969993309,0.15289000977919603,0.1988779659272222,0.041149827577332855
Azore,0.9975194132873166,0.9619283865401208,1.4840379637618637,1.6458153580672994,0.16037532355478862,0.22379206212251943,0.4840379637618637,0.6458153580672994
Babe,1.1078706300243035,2.4380257992148064,2.3965227145260797,1.421013273509067,0.4021312394840157,1.4380257992148064,1.3965227145260797,0.42101327350906714
Baby Follies,1.000866897839424,0.5573486263003468,0.8140170712189917,0.5872899439850627,0.0008668978394238463,0.44265137369965324,0.18598292878100828,0.4127100560149373
Bandolero,1.283755997258396,1.1286595515519435,1.2405757368060315,1.7888965044551062,0.2837559972583962,0.1286595515519436,0.24057573680603153,0.7888965044551063
Belle Rose,1.4452920997388767,0.3611182223132456,0.29506937688802415,0.578772208284266,0.4452920997388767,0.6388817776867544,0.7049306231119759,0.42122779171573393
Camaro,1.7442191780821918,1.613150684931507,1.614958904109589,0.8763287671232877,0.7442191780821917,0.6131506849315068,0.6149589041095891,0.12367123287671233
Cheyenne,0.8027271984975912,0.7333224463133828,1.536376255409488,0.8813587000898179,0.19727280150240875,0.2666775536866171,0.5363762554094881,0.11864129991018209
Chococcino,1.3082352941176472,1.388235294117647,4.284705882352942,7.016470588235294,0.30823529411764705,0.38823529411764707,3.284705882352941,6.016470588235294
Destini,1.536231884057971,0.7128146453089245,0.8770022883295194,0.9252479023646072,0.5362318840579711,0.28718535469107553,0.12299771167048056,0.07475209763539283
Dima Bombastic,0.919016921837228,0.6796937953263498,3.412167606768735,14.571716357775987,0.08098307816277196,0.4822723609991942,2.412167606768735,13.571716357775987
Dinara,1.266528389940368,1.1125226860254083,1.1293751620430386,1.25062656641604,0.26652838994036815,0.11252268602540835,0.12937516204303864,0.2506265664160401
Downtown,2.7389896373056994,1.6437823834196892,1.2671632124352332,2.298575129533679,1.7389896373056994,0.6437823834196891,0.26716321243523317,1.2985751295336787
Dynamite,2.1971214017521903,4.000625782227785,3.641426783479349,3.5087609511889863,1.1971214017521903,3.0006257822277846,2.641426783479349,2.5087609511889863
Eyeliner,1.1661983139301486,1.8928141308711361,2.2376555600160577,2.967482938578884,0.16619831393014853,0.892814130871136,1.2376555600160577,1.967482938578884
Fire Flash,1.409798943251218,1.2186921018321553,1.0008920606601248,1.1898716805050435,0.409798943251218,0.21869210183215534,0.0560625814863103,0.18987168050504358
Fireworks,1.178049913712996,1.0648148148148149,1.3410659763706358,1.3993097039692022,0.17804991371299614,0.5894397982211602,0.5125779901765565,0.49528740209743793
Flinders Lane,1.8206504578465426,1.2183454373223872,0.5568361225134196,1.1008841174613198,0.8206504578465424,0.21834543732238712,0.44316387748658037,0.10088411746131987
Gelato,1.9795743953508247,1.1331510127339544,0.8572771557986497,0.8718912913426203,0.9795743953508247,0.2644218442868131,0.26972053670626445,0.20844372275873857
Gentle Trend Setter,1.7254837109310401,1.5129816437903092,1.3877956011245245,1.7263105672234165,0.7254837109310401,0.5754919794939639,0.39639490656523896,0.8252025797916323
Gissele,1.0907498108549356,0.668020547126986,1.4436347708358221,1.2784215346633219,0.11344721857205431,0.3825508700672958,0.6188428304065623,0.29395133994345557
Grand Trend Setter,1.037037037037037,0.7274928774928775,0.7658119658119659,0.5484330484330484,0.037037037037037035,0.2725071225071225,0.2341880341880342,0.4515669515669516
Impressionist,1.4457579972183587,1.560152990264256,1.041029207232267,1.8716968011126565,0.44575799721835885,0.5601529902642559,0.04102920723226704,0.8716968011126565
Julietta,1.4209746460322688,0.7276918011195258,1.3393151135989463,1.5487323016134342,0.4344748106684228,0.27230819888047414,0.6592031610141587,0.5487323016134343
Jumilia,1.119102967318474,0.6379734718993573,0.42212498290715167,0.3508136195815671,0.11910296731847395,0.3620265281006427,0.5778750170928484,0.6491863804184329
La Belle,1.0420124481327802,0.44282238442822386,0.5152068126520681,1.1271289537712896,0.04466343937298294,0.5571776155717761,0.48479318734793186,0.12712895377128955
Lady Bombastic,1.0695531431456702,0.8850037869224944,1.444963393082555,1.3779348649330978,0.06955314314567028,0.11499621307750568,0.4449633930825549,0.3779348649330977
Lady Of The Dawn,0.009995240361732508,0.009995240361732508,0.00809138505473584,0.772013326987149,0.9900047596382675,0.9900047596382675,0.9919086149452642,0.22798667301285103
Leila,0.8609790874524715,0.8842680608365019,0.9251425855513308,0.9838878326996198,0.24405893536121673,0.27057984790874523,0.29947718631178705,0.13065589353612167
Lianne,0.8439106901217862,0.9909336941813262,0.8767929634641407,1.0725981055480378,0.2907307171853857,0.35696887686062245,0.20561569688768605,0.25257104194857916
Madam Bombastic,2.0183776932826363,1.3455851288550909,1.9340937896070975,2.003591043514998,1.0183776932826363,0.34558512885509085,0.9340937896070975,1.003591043514998
Madam Cerise,1.5733528688911995,1.1180640892333868,0.7793742319689951,0.8332309291993573,0.5733528688911995,0.37503544758483787,0.2206257680310048,0.28280083183665755
Madam Pink,1.5457742863010886,1.3929965085233107,1.3672211953173137,1.3672211953173137,0.5457742863010885,0.39299650852331075,0.3672211953173136,0.3672211953173136
Madam Red,2.1046967353769888,1.0925788615130394,0.9901277461178315,0.9621422367222422,1.1046967353769888,0.19443679427155053,0.08656229476940025,0.058619155562146474
Magic Avalanche,0.7687326549491211,1.7298797409805735,0.8905334566759173,1.540240518038853,0.23126734505087881,0.7298797409805735,0.10946654332408264,0.5402405180388529
Maitai,1.6224042674795198,1.539626595542008,1.4876166888931226,1.4882834825681082,0.6224042674795199,0.539626595542008,0.4876166888931225,0.4882834825681082
Marisa,1.008986021743954,1.3650987353006434,1.488129576214777,1.5837585977368538,0.32249833592189925,0.36509873530064346,0.48812957621477704,0.5837585977368538
Mirabel,1.2405489002356638,1.635555773762765,1.2312205420267086,1.3141447368421053,0.40801747839748626,0.6355557737627652,0.36594167321288296,0.44886586802827966
Miss Bombastic,1.1818751959862026,0.8846033239259956,0.6591407964879272,1.3675133270617748,0.18187519598620258,0.11539667607400439,0.3408592035120728,0.36751332706177486
Misty Bubbles,0.8402806438299628,0.7271976888155179,0.5744944283945522,0.39290136194799835,0.15971935617003716,0.27280231118448206,0.4255055716054478,0.6070986380520017
Moonwalk,1.2864704636883337,0.7315971487049192,1.4307996330016233,1.3227468416966617,0.2864704636883337,0.2684028512950808,0.43079963300162327,0.32274684169666173
My Beauty,0.5617195496417605,0.5140225179119754,1.5177072671443192,1.8552712384851586,0.4382804503582395,0.48597748208802455,0.5177072671443194,0.8552712384851586
Nalani,1.3686942416869423,0.5755068937550689,0.4630981346309814,0.5677210056772101,0.3686942416869424,0.5276561232765612,0.5369018653690186,0.43227899432278993
Nathalie,0.3790480494050309,0.4805693628558518,0.5225184515740322,0.616960385600241,0.6209519505949691,0.5194306371441482,0.47748154842596774,0.383039614399759
Odilia,0.9541148712892207,1.330316582737613,1.2219600662041765,0.9433743001021234,0.04588512871077931,0.3303165827376131,0.2760502870021481,0.16072120294397296
Orange Strike,3.1060267857142856,0.72216796875,1.1369280133928572,1.2248883928571428,2.2412109375,0.27783203125,0.13692801339285715,0.22488839285714285
Paranita,2.184143926056338,1.6451914612676057,0.8131051936619719,1.0063270246478873,1.184143926056338,0.6451914612676056,0.18689480633802816,0.006327024647887324
Princess Peach,1.3249330954504905,1.1348126672613739,1.1927966101694916,1.6011373773416593,0.33920606601248887,0.1745093666369313,0.19279661016949154,0.641057091882248
Reflex,0.8073865972317391,1.3158832396875428,1.7814170206934357,1.209915033575442,0.23194463478141703,0.31588323968754284,0.7814170206934357,0.2879608058106071
Revival,1.0144122383252818,1.0260869565217392,0.788647342995169,1.11256038647343,0.05483091787439614,0.02608695652173913,0.2113526570048309,0.11256038647342995
Rowena,1.7623122266590607,1.4356341509792736,1.8794447613614755,1.2006084806997528,0.7623122266590606,0.4356341509792736,0.8794447613614755,0.20060848069975282
Royal Park,0.9688581314878892,1.6773356401384083,2.108131487889273,1.4381487889273357,0.031141868512110725,0.6773356401384083,1.1081314878892734,0.43814878892733566
Royal Porcelina,1.2664443572642867,0.8271871322087093,1.7519288609912385,1.3497449980384464,0.26644435726428667,0.1728128677912907,0.7519288609912383,0.36256048123447104
Salinero,0.9143714590228306,0.8453469456442475,0.8857912155718853,0.7542491726033544,0.08562854097716946,0.39630896954058453,0.3725809165871992,0.24575082739664553
Silver Shadow,1.2808531623720874,1.3346073233879916,1.4291702626063372,1.561952903464431,0.2808531623720873,0.3346073233879916,0.42917026260633706,0.561952903464431
Smashing,0.9838165879973028,1.1532366824005393,0.7655091031692515,0.7186446392447741,0.016183412002697236,0.15323668240053945,0.23449089683074847,0.2813553607552259
Snow Storm,0.9339031522123326,0.7494939108640468,0.44969634651842805,0.48253590822917003,0.06609684778766749,0.25050608913595324,0.550303653481572,0.51746409177083
Snowflake,0.9398939655685947,0.8481563114314649,0.8040150116161315,0.76871984273545,0.21802585333889318,0.15184368856853517,0.19598498838386846,0.3228986715911122
Snowy Blossoms,1.2223907958783742,1.8020734559706681,1.7877868386117959,2.0104937100954547,0.2462861116379038,0.8020734559706681,0.787786838611796,1.0104937100954547
Sparkling Bubbles,0.850065760631302,2.050416483998246,2.1389741341516877,2.7584392810170977,0.14993423936869793,1.0504164839982464,1.138974134151688,1.7584392810170977
Summer Dance,1.4056224899598393,1.2459839357429718,2.0325301204819275,1.8586345381526104,0.40562248995983935,0.2459839357429719,1.0325301204819277,0.8586345381526105
Summer Rose,0.9549870100530894,0.605557438156557,0.5439963854060771,0.38605557438156557,0.1159493956850785,0.3944425618434429,0.45600361459392297,0.6139444256184344
Summer Time,1.8719130721106354,2.281527823510043,3.6177148501810996,1.6249588409614752,0.8719130721106355,1.281527823510043,2.6177148501810996,0.6249588409614751
Sweet Gelato,1.461181738226593,1.3500439753737907,1.3273366914527864,1.5640841128967777,0.4611817382265931,0.3500439753737907,0.32733669145278643,0.5640841128967778
Sweet Revival,0.9937232088181261,0.5510180649112064,0.6956904470300062,0.6086956521739131,0.16480404164115126,0.44898193508879364,0.3043095529699939,0.5112522963870177
Tarantella,0.7455347762134902,0.824963227568817,0.9148980878335785,1.4311830216432024,0.25446522378650976,0.175036772431183,0.08510191216642152,0.4311830216432024
Trinity,0.9288486416558862,0.9380336351875809,0.8739974126778784,1.1840879689521346,0.07115135834411385,0.06196636481241915,0.1260025873221216,0.18408796895213453
Uzuri,2.0586574252342444,1.0522397638300602,0.925555127711462,1.031574894108587,1.0586574252342447,0.05223976383006033,0.07444487228853805,0.03157489410858683
Wedding Invite,1.3334015554645928,1.3655341792877609,1.374539500613999,1.4328694228407695,0.3334015554645927,0.36553417928776094,0.37453950061399915,0.43286942284076957
